Topics,Alpha,Eta,Coherence
7,symmetric,0.61,-8.848499871437337
7,symmetric,0.9099999999999999,-13.905214601153478
7,symmetric,symmetric,-3.3414027326761055
7,asymmetric,0.01,-4.232893728236351
7,asymmetric,0.31,-4.663256614849965
7,asymmetric,0.61,-12.946166940158799
7,asymmetric,0.9099999999999999,-13.330224956031199
7,asymmetric,symmetric,-4.29642591232355
8,0.01,0.01,-3.7853772342909098
8,0.01,0.31,-3.8181595734042686
8,0.01,0.61,-11.474159961779012
8,0.01,0.9099999999999999,-13.054681448706969
8,0.01,symmetric,-3.992694291038613
8,0.31,0.01,-4.033303040009729
8,0.31,0.31,-3.8018202479296517
8,0.31,0.61,-8.51327816346314
8,0.31,0.9099999999999999,-12.073700448675828
8,0.31,symmetric,-3.6482224926232765
8,0.61,0.01,-3.1865783398166894
8,0.61,0.31,-4.155336341804784
8,0.61,0.61,-5.439995046923531
8,0.61,0.9099999999999999,-9.039250876729575
8,0.61,symmetric,-3.3226641710433182
8,0.9099999999999999,0.01,-3.179432456850409
8,0.9099999999999999,0.31,-3.4308516360532533
8,0.9099999999999999,0.61,-4.268345060685057
8,0.9099999999999999,0.9099999999999999,-7.913036746905194
8,0.9099999999999999,symmetric,-3.4397152929822123
8,symmetric,0.01,-4.022995093251943
8,symmetric,0.31,-4.03209063538586
8,symmetric,0.61,-10.243559456605794
8,symmetric,0.9099999999999999,-11.709254322156932
8,symmetric,symmetric,-3.8297225553530825
8,asymmetric,0.01,-5.265742201849139
8,asymmetric,0.31,-4.42861378858359
8,asymmetric,0.61,-13.720176941070214
8,asymmetric,0.9099999999999999,-14.151379858973561
8,asymmetric,symmetric,-4.318766810160687
9,0.01,0.01,-4.410063422250239
9,0.01,0.31,-3.502178763399568
9,0.01,0.61,-11.998615815451906
9,0.01,0.9099999999999999,-11.475396852408169
9,0.01,symmetric,-4.548804295586848
9,0.31,0.01,-3.932206825291092
9,0.31,0.31,-3.9461366838198466
9,0.31,0.61,-10.253284162926839
9,0.31,0.9099999999999999,-12.181055653967599
9,0.31,symmetric,-3.760451414722267
9,0.61,0.01,-3.3811261198206677
9,0.61,0.31,-4.461944868328503
9,0.61,0.61,-7.2184522972914635
9,0.61,0.9099999999999999,-10.500066544908977
9,0.61,symmetric,-3.3257870177159923
9,0.9099999999999999,0.01,-3.5131003539655867
9,0.9099999999999999,0.31,-3.962805456110732
9,0.9099999999999999,0.61,-6.306808118360461
9,0.9099999999999999,0.9099999999999999,-9.948934207088758
9,0.9099999999999999,symmetric,-3.428833049654578
9,symmetric,0.01,-4.168910568352413
9,symmetric,0.31,-4.234891016550933
9,symmetric,0.61,-11.745640332603697
9,symmetric,0.9099999999999999,-12.93147630369464
9,symmetric,symmetric,-3.8901798661049534
9,asymmetric,0.01,-5.36029356085422
9,asymmetric,0.31,-5.095938117251547
9,asymmetric,0.61,-13.638341123732447
9,asymmetric,0.9099999999999999,-13.511739048730618
9,asymmetric,symmetric,-4.700891027560239
